[2025-04-10 07:05:18,754] 17 root - INFO - data loading started...
[2025-04-10 07:05:18,757] 20 root - INFO - data loading completed...
[2025-04-10 07:05:19,737] 26 root - INFO - Initializing Gemini embedding model
[2025-04-10 07:05:19,741] 42 root - INFO - Creating vector store index
[2025-04-10 07:05:28,725] 50 root - INFO - Persisting storage context
[2025-04-10 07:05:28,772] 53 root - INFO - Creating query engine
[2025-04-10 07:06:16,144] 17 root - INFO - data loading started...
[2025-04-10 07:06:16,148] 20 root - INFO - data loading completed...
[2025-04-10 07:06:16,723] 26 root - INFO - Initializing Gemini embedding model
[2025-04-10 07:06:16,728] 42 root - INFO - Creating vector store index
[2025-04-10 07:06:26,903] 50 root - INFO - Persisting storage context
[2025-04-10 07:06:26,948] 53 root - INFO - Creating query engine
[2025-04-10 07:07:58,840] 17 root - INFO - data loading started...
[2025-04-10 07:07:58,844] 20 root - INFO - data loading completed...
[2025-04-10 07:08:00,986] 26 root - INFO - Initializing Gemini embedding model
[2025-04-10 07:08:00,991] 42 root - INFO - Creating vector store index
[2025-04-10 07:08:11,247] 50 root - INFO - Persisting storage context
[2025-04-10 07:08:11,291] 53 root - INFO - Creating query engine
[2025-04-10 07:16:50,369] 17 root - INFO - data loading started...
[2025-04-10 07:16:50,373] 20 root - INFO - data loading completed...
[2025-04-10 07:16:52,457] 26 root - INFO - Initializing Gemini embedding model
[2025-04-10 07:16:52,462] 42 root - INFO - Creating vector store index
[2025-04-10 07:17:01,272] 50 root - INFO - Persisting storage context
[2025-04-10 07:17:01,320] 53 root - INFO - Creating query engine
[2025-04-10 07:17:12,250] 17 root - INFO - data loading started...
[2025-04-10 07:17:12,253] 20 root - INFO - data loading completed...
[2025-04-10 07:17:14,167] 26 root - INFO - Initializing Gemini embedding model
[2025-04-10 07:17:14,171] 42 root - INFO - Creating vector store index
[2025-04-10 07:17:24,114] 50 root - INFO - Persisting storage context
[2025-04-10 07:17:24,158] 53 root - INFO - Creating query engine
[2025-04-10 07:18:13,286] 17 root - INFO - data loading started...
[2025-04-10 07:18:13,291] 20 root - INFO - data loading completed...
[2025-04-10 07:18:15,204] 26 root - INFO - Initializing Gemini embedding model
[2025-04-10 07:18:15,208] 42 root - INFO - Creating vector store index
[2025-04-10 07:18:25,354] 50 root - INFO - Persisting storage context
[2025-04-10 07:18:25,406] 53 root - INFO - Creating query engine
[2025-04-10 07:19:33,221] 17 root - INFO - data loading started...
[2025-04-10 07:19:33,226] 20 root - INFO - data loading completed...
[2025-04-10 07:19:35,277] 26 root - INFO - Initializing Gemini embedding model
[2025-04-10 07:19:35,281] 42 root - INFO - Creating vector store index
[2025-04-10 07:19:45,422] 50 root - INFO - Persisting storage context
[2025-04-10 07:19:45,467] 53 root - INFO - Creating query engine
[2025-04-10 07:19:57,053] 17 root - INFO - data loading started...
[2025-04-10 07:19:57,059] 20 root - INFO - data loading completed...
[2025-04-10 07:19:58,939] 26 root - INFO - Initializing Gemini embedding model
[2025-04-10 07:19:58,942] 42 root - INFO - Creating vector store index
[2025-04-10 07:20:09,085] 50 root - INFO - Persisting storage context
[2025-04-10 07:20:09,132] 53 root - INFO - Creating query engine
[2025-04-10 07:21:00,903] 17 root - INFO - data loading started...
[2025-04-10 07:21:00,907] 20 root - INFO - data loading completed...
[2025-04-10 07:21:01,605] 26 root - INFO - Initializing Gemini embedding model
[2025-04-10 07:21:01,609] 42 root - INFO - Creating vector store index
[2025-04-10 07:21:11,769] 50 root - INFO - Persisting storage context
[2025-04-10 07:21:11,816] 53 root - INFO - Creating query engine
